date,ALV0_Spot(snt/kWh),ALV24*(siirto+marginaali)(snt/kWh),Kulutus(kWh),ALV0_Spot(snt),ALV24*(siirto+marginaali)(snt),LT(degC)
2020-09-13 08:00:00+00:00,2.554,6.29176,2.296,5.863983999999999,14.445880959999998,12.3
2020-09-13 09:00:00+00:00,2.505,6.231000000000001,3.315,8.304075,20.655765,12.7
2020-09-13 10:00:00+00:00,1.987,5.588679999999999,2.379,4.727073,13.295469719999998,12.5
2020-09-13 11:00:00+00:00,1.991,5.59364,3.472,6.912752,19.42111808,11.7
2020-09-13 12:00:00+00:00,0.905,4.247,3.777,3.4181850000000003,16.040919,11.1
2020-09-13 13:00:00+00:00,0.936,4.28544,3.361,3.1458960000000005,14.403363840000004,11.7
2020-09-13 14:00:00+00:00,1.999,5.60356,2.526,5.049474,14.15459256,12
2020-09-13 15:00:00+00:00,2.698,6.47032,3.596,9.702008,23.26727072,11.9
2020-09-13 16:00:00+00:00,3.034,6.88696,2.063,6.259142,14.20779848,12.1
2020-09-13 17:00:00+00:00,2.972,6.81008,2.121,6.303612,14.44417968,12.3
2020-09-13 18:00:00+00:00,3.004,6.84976,2.086,6.266343999999999,14.28859936,12.6
2020-09-13 19:00:00+00:00,2.768,6.55712,4.79,13.25872,31.408604800000003,12.6
2020-09-13 20:00:00+00:00,2.439,6.149159999999999,1.72,4.19508,10.576555199999998,12.3
2020-09-13 21:00:00+00:00,1.907,5.48948,1.603,3.056921,8.79963644,11.6
2020-09-13 22:00:00+00:00,1.798,5.35432,1.508,2.711384,8.074314560000001,11.3
2020-09-13 23:00:00+00:00,1.851,5.42004,1.712,3.168912,9.27910848,10.4
2020-09-14 00:00:00+00:00,2.187,5.836679999999999,4.114,8.997318,24.01210152,10.7
2020-09-14 01:00:00+00:00,2.205,5.858999999999999,1.5,3.3075,8.788499999999999,10.4
2020-09-14 02:00:00+00:00,2.56,6.2992,1.451,3.71456,9.1401392,10.5
2020-09-14 03:00:00+00:00,3.521,7.49084,3.454,12.161534,25.873361360000004,10.2
2020-09-14 04:00:00+00:00,5.0,9.3248,2.499,12.495,23.3026752,10
2020-09-14 05:00:00+00:00,5.834,10.35896,1.247,7.274998,12.91762312,10.6
2020-09-14 06:00:00+00:00,6.205,10.819,0.816,5.06328,8.828304,11.7
2020-09-14 07:00:00+00:00,5.593,10.06012,1.035,5.788754999999999,10.4122242,12.3
2020-09-14 08:00:00+00:00,5.049,9.385560000000002,0.729,3.680721,6.842073240000001,12.9
2020-09-14 09:00:00+00:00,4.718,8.975119999999999,0.911,4.298098,8.176334319999999,12.4
2020-09-14 10:00:00+00:00,4.429,8.61676,0.648,2.8699920000000003,5.58366048,12.8
2020-09-14 11:00:00+00:00,4.423,8.60932,0.863,3.817049,7.42984316,12.7
2020-09-14 12:00:00+00:00,4.015,8.1034,2.877,11.551154999999998,23.3134818,13.3
2020-09-14 13:00:00+00:00,4.523,8.733319999999999,1.088,4.921024,9.50185216,13.3
2020-09-14 14:00:00+00:00,5.169,9.53436,1.1,5.6859,10.487796,13.2
2020-09-14 15:00:00+00:00,5.872,10.40608,0.84,4.93248,8.741107199999998,13
2020-09-14 16:00:00+00:00,6.509,11.19596,0.728,4.738552,8.15065888,12.5
2020-09-14 17:00:00+00:00,7.848999999999999,12.85756,3.635,28.531115,46.7372306,12
2020-09-14 18:00:00+00:00,4.551,8.76804,0.959,4.364409,8.40855036,10.5
2020-09-14 19:00:00+00:00,4.195,8.3266,3.729,15.643155000000002,31.0498914,12.3
2020-09-14 20:00:00+00:00,3.4700000000000006,7.4276,0.744,2.5816800000000004,5.5261344,11.8
2020-09-14 21:00:00+00:00,2.869,6.68236,0.684,1.9623960000000005,4.57073424,11.9
2020-09-14 22:00:00+00:00,2.836,6.64144,0.528,1.497408,3.50668032,11.2
2020-09-14 23:00:00+00:00,2.793,6.588120000000001,3.123,8.722539000000001,20.574698760000004,10.4
2020-09-15 00:00:00+00:00,2.83,6.634,0.546,1.5451800000000002,3.6221640000000006,9.9
2020-09-15 01:00:00+00:00,2.82,6.6216,0.528,1.48896,3.4962048,8.8
2020-09-15 02:00:00+00:00,3.009,6.85596,3.754,11.295786,25.73727384,7.1
2020-09-15 03:00:00+00:00,4.181,8.30924,0.543,2.270283,4.511917320000001,4.7
2020-09-15 04:00:00+00:00,5.39,9.8084,1.758,9.47562,17.243167200000002,3.7
2020-09-15 05:00:00+00:00,7.484,12.40496,2.513,18.807292,31.17366448,3.8
2020-09-15 06:00:00+00:00,8.435,13.5842,0.514,4.335590000000001,6.9822788,9.2
2020-09-15 07:00:00+00:00,7.848999999999999,12.85756,0.589,4.623060999999999,7.573102839999999,10.4
2020-09-15 08:00:00+00:00,7.77,12.7596,0.766,5.95182,9.7738536,12.1
2020-09-15 09:00:00+00:00,7.845999999999999,12.85384,0.587,4.605601999999999,7.545204079999999,12
2020-09-15 10:00:00+00:00,7.261,12.12844,0.539,3.913679,6.53722916,13.2
2020-09-15 11:00:00+00:00,6.387,11.04468,0.602,3.844974,6.648897359999999,13.4
2020-09-15 12:00:00+00:00,5.901,10.44204,0.693,4.089392999999999,7.23633372,12.9
2020-09-15 13:00:00+00:00,6.137,10.73468,0.781,4.792997,8.383785080000001,13.4
2020-09-15 14:00:00+00:00,7.001000000000001,11.80604,1.408,9.857408,16.62290432,12.5
2020-09-15 15:00:00+00:00,8.271,13.38084,1.775,14.681025,23.750991,11.3
2020-09-15 16:00:00+00:00,13.059,19.31796,3.116,40.691844,60.19476336,8.8
2020-09-15 17:00:00+00:00,18.925,26.5918,1.209,22.880325000000003,32.1494862,6.8
2020-09-15 18:00:00+00:00,8.274,13.38456,0.818,6.768131999999999,10.94857008,6
2020-09-15 19:00:00+00:00,6.98,11.78,3.249,22.678020000000004,38.27322,5.5
2020-09-15 20:00:00+00:00,4.78,9.052,1.295,6.1901,11.72234,4.6
2020-09-15 21:00:00+00:00,3.686,7.69544,0.789,2.908254,6.07170216,4.3
2020-09-15 22:00:00+00:00,4.056,8.15424,0.538,2.182128,4.38698112,4.5
2020-09-15 23:00:00+00:00,3.5950000000000006,7.5826,3.082,11.07979,23.3695732,3.5
2020-09-16 00:00:00+00:00,3.494,7.45736,0.546,1.907724,4.071718560000001,3.8
2020-09-16 01:00:00+00:00,3.4520000000000004,7.40528,2.613,9.020076,19.34999664,3.8
2020-09-16 02:00:00+00:00,3.6020000000000003,7.591279999999999,0.739,2.661878,5.609955919999999,4.6
2020-09-16 03:00:00+00:00,4.411,8.594439999999999,0.56,2.47016,4.8128864,5.1
2020-09-16 04:00:00+00:00,5.854,10.38376,1.704,9.975216,17.693927040000002,5.4
2020-09-16 05:00:00+00:00,7.495999999999999,12.419839999999995,2.644,19.819424,32.83805695999999,6
2020-09-16 06:00:00+00:00,8.653,13.85452,0.586,5.070658,8.11874872,6.6
2020-09-16 07:00:00+00:00,7.5,12.4248,0.61,4.575,7.579128,7.3
2020-09-16 08:00:00+00:00,6.332,10.97648,1.858,11.764856,20.39429984,7.9
2020-09-16 09:00:00+00:00,5.696,10.18784,1.764,10.047744,17.97134976,8.2
2020-09-16 10:00:00+00:00,4.727,8.986279999999999,0.634,2.9969180000000004,5.697301519999999,8.2
2020-09-16 11:00:00+00:00,5.267,9.655880000000002,1.224,6.446808,11.81879712,8.1
2020-09-16 12:00:00+00:00,3.729,7.748760000000001,3.037,11.324973,23.53298412,8.1
2020-09-16 13:00:00+00:00,3.979,8.058760000000001,1.269,5.049351,10.22656644,7.8
2020-09-16 14:00:00+00:00,4.427,8.614279999999999,4.479,19.828533,38.58336012,7.5
2020-09-16 15:00:00+00:00,4.598,8.82632,0.908,4.174984,8.01429856,7.2
2020-09-16 16:00:00+00:00,5.46,9.8952,3.965,21.6489,39.234468,6.7
2020-09-16 17:00:00+00:00,6.213,10.82892,0.803,4.989039,8.695622760000001,6.3
2020-09-16 18:00:00+00:00,3.812,7.851679999999998,5.806,22.132472,45.58685407999999,5.9
2020-09-16 19:00:00+00:00,2.766,6.554639999999999,1.685,4.66071,11.0445684,6.2
2020-09-16 20:00:00+00:00,2.208,5.86272,2.254,4.976832000000001,13.21457088,6.4
2020-09-16 21:00:00+00:00,1.495,4.978600000000001,2.024,3.0258800000000003,10.076686400000002,6.5
2020-09-16 22:00:00+00:00,0.941,4.29164,0.617,0.5805969999999999,2.64794188,6.8
2020-09-16 23:00:00+00:00,0.9369999999999998,4.28668,2.979,2.791323,12.77001972,6.9
2020-09-17 00:00:00+00:00,0.947,4.29908,0.607,0.5748289999999999,2.60954156,7.1
2020-09-17 01:00:00+00:00,0.974,4.33256,0.554,0.5395960000000001,2.40023824,7.3
2020-09-17 02:00:00+00:00,2.025,5.6358,2.9,5.8725,16.343819999999997,7.3
2020-09-17 03:00:00+00:00,2.78,6.572,0.682,1.89596,4.4821040000000005,7.5
2020-09-17 04:00:00+00:00,3.744,7.76736,3.721,13.931424000000002,28.90234656,7.4
2020-09-17 05:00:00+00:00,5.235,9.6162,0.671,3.5126850000000003,6.4524702,7.2
2020-09-17 06:00:00+00:00,5.969,10.52636,1.844,11.006836000000002,19.41060784,7.9
2020-09-17 07:00:00+00:00,5.391,9.80964,2.17,11.69847,21.2869188,8.5
2020-09-17 08:00:00+00:00,4.58,8.804,0.76,3.4808,6.69104,9.1
2020-09-17 09:00:00+00:00,4.408,8.590720000000001,0.964,4.249312000000001,8.281454080000001,10.3
2020-09-17 10:00:00+00:00,4.437,8.62668,0.834,3.700458,7.19465112,10.8
2020-09-17 11:00:00+00:00,4.428,8.61552,2.27,10.05156,19.5572304,11.4
2020-09-17 12:00:00+00:00,3.801,7.838039999999999,1.664,6.324864,13.042498559999997,11.4
2020-09-17 13:00:00+00:00,4.0,8.0848,1.36,5.44,10.995328,11.3
2020-09-17 14:00:00+00:00,4.774,9.04456,1.896,9.051504,17.14848576,11.4
2020-09-17 15:00:00+00:00,5.643,10.12212,1.463,8.255709,14.80866156,10.8
2020-09-17 16:00:00+00:00,6.490000000000001,11.1724,4.601,29.86049000000001,51.4042124,9.9
2020-09-17 17:00:00+00:00,7.898,12.91832,1.096,8.656208,14.158478720000002,8.5
2020-09-17 18:00:00+00:00,6.149,10.74956,4.364,26.834236,46.91107984,8.6
2020-09-17 19:00:00+00:00,4.826,9.10904,2.067,9.975342,18.828385680000004,7.7
2020-09-17 20:00:00+00:00,4.166,8.29064,0.791,3.2953060000000005,6.55789624,5.3
2020-09-17 21:00:00+00:00,3.481,7.44124,3.471,12.082551,25.82854404,3.7
2020-09-17 22:00:00+00:00,2.707,6.48148,0.633,1.713531,4.102776840000001,2.7
2020-09-17 23:00:00+00:00,2.571,6.3128400000000005,3.492,8.977932000000001,22.04443728,3.1
2020-09-18 00:00:00+00:00,2.368,6.06112,0.606,1.4350079999999998,3.67303872,3
2020-09-18 01:00:00+00:00,2.119,5.75236,1.276,2.703844,7.340011360000001,1.9
2020-09-18 02:00:00+00:00,2.255,5.921,2.189,4.936195,12.961069,2.8
2020-09-18 03:00:00+00:00,3.292,7.206879999999999,0.664,2.185888,4.78536832,3.3
2020-09-18 04:00:00+00:00,4.436,8.62544,3.483,15.450588,30.04240752,4.3
2020-09-18 05:00:00+00:00,5.302,9.699279999999998,0.802,4.252204,7.778822559999999,5.5
2020-09-18 06:00:00+00:00,5.811,10.33044,0.724,4.207164,7.47923856,6.7
2020-09-18 07:00:00+00:00,5.279,9.67076,0.893,4.714147,8.63598868,7.9
2020-09-18 08:00:00+00:00,4.467,8.66388,0.835,3.729945,7.2343398,10.5
2020-09-18 09:00:00+00:00,4.107,8.21748,0.763,3.1336410000000003,6.26993724,11.2
2020-09-18 10:00:00+00:00,4.44,8.630400000000002,2.082,9.24408,17.968492800000003,12.4
2020-09-18 11:00:00+00:00,4.677,8.92428,0.808,3.779016,7.21081824,12.6
2020-09-18 12:00:00+00:00,2.87,6.683600000000001,2.899,8.32013,19.375756400000004,12.5
2020-09-18 13:00:00+00:00,3.123,6.997320000000001,1.946,6.077358,13.616784720000002,13.2
2020-09-18 14:00:00+00:00,3.325,7.247800000000001,1.294,4.30255,9.3786532,14.2
2020-09-18 15:00:00+00:00,3.898,7.958319999999999,0.892,3.4770160000000003,7.098821439999999,13.4
2020-09-18 16:00:00+00:00,4.415,8.599400000000001,4.436,19.58494,38.1469384,12.8
2020-09-18 17:00:00+00:00,4.527,8.738280000000001,1.46,6.60942,12.757888800000002,12.2
2020-09-18 18:00:00+00:00,2.832,6.636480000000001,0.828,2.344896,5.49500544,12.1
2020-09-18 19:00:00+00:00,2.77,6.5596,0.814,2.25478,5.3395144,11.5
2020-09-18 20:00:00+00:00,2.568,6.30912,1.62,4.16016,10.220774400000002,11.2
2020-09-18 21:00:00+00:00,2.252,5.91728,2.223,5.006195999999999,13.15411344,10.9
2020-09-18 22:00:00+00:00,1.93,5.517999999999999,0.585,1.12905,3.228029999999999,10.9
2020-09-18 23:00:00+00:00,1.942,5.53288,0.613,1.190446,3.39165544,10.5
2020-09-19 00:00:00+00:00,1.697,5.229080000000001,3.175,5.387975,16.602329,10.3
2020-09-19 01:00:00+00:00,1.811,5.370439999999999,0.651,1.178961,3.49615644,10.1
2020-09-19 02:00:00+00:00,1.972,5.57008,0.553,1.090516,3.0802542400000004,9.6
2020-09-19 03:00:00+00:00,2.328,6.01152,3.189,7.423991999999999,19.17073728,9.4
2020-09-19 04:00:00+00:00,2.293,5.968120000000001,0.59,1.35287,3.5211908000000003,9.2
2020-09-19 05:00:00+00:00,2.543,6.27812,0.793,2.0165990000000003,4.978549160000001,9.3
2020-09-19 06:00:00+00:00,2.701,6.4740400000000005,3.244,8.762044000000001,21.001785760000004,10.2
2020-09-19 07:00:00+00:00,3.204,7.09776,0.867,2.777868,6.15375792,10.8
2020-09-19 08:00:00+00:00,3.3090000000000006,7.22796,0.755,2.4982950000000006,5.4571098000000005,11.3
2020-09-19 09:00:00+00:00,3.3090000000000006,7.22796,1.372,4.539948000000001,9.916761120000002,11.6
2020-09-19 10:00:00+00:00,3.085,6.950200000000001,3.686,11.37131,25.6184372,11.9
2020-09-19 11:00:00+00:00,3.072,6.934080000000001,1.131,3.474432,7.842444480000001,11.9
2020-09-19 12:00:00+00:00,3.311,7.23044,0.833,2.758063,6.022956519999999,11.9
2020-09-19 13:00:00+00:00,3.456,7.41024,2.153,7.440768,15.95424672,11.8
2020-09-19 14:00:00+00:00,3.561,7.540439999999999,1.877,6.683997,14.15340588,12.2
2020-09-19 15:00:00+00:00,4.615,8.8474,0.893,4.121195,7.9007282,10.9
2020-09-19 16:00:00+00:00,5.336,9.74144,0.896,4.781056,8.72833024,7.2
2020-09-19 17:00:00+00:00,3.123,6.997320000000001,4.873,15.218379000000002,34.09794036000001,5.6
2020-09-19 18:00:00+00:00,3.049,6.90556,2.051,6.253499000000001,14.16330356,3.8
2020-09-19 19:00:00+00:00,2.935,6.7642,3.416,10.02596,23.1065072,3.8
2020-09-19 20:00:00+00:00,2.8,6.5968,1.176,3.2928,7.7578368,1.9
2020-09-19 21:00:00+00:00,2.71,6.485200000000001,3.403,9.22213,22.069135600000003,0.8
2020-09-19 22:00:00+00:00,2.541,6.27564,2.095,5.3233950000000005,13.1474658,-0.3
2020-09-19 23:00:00+00:00,2.458,6.17272,1.354,3.3281320000000005,8.35786288,-1
2020-09-20 00:00:00+00:00,2.393,6.09212,2.376,5.685768,14.47487712,-0.6
2020-09-20 01:00:00+00:00,2.296,5.971839999999999,1.201,2.757496,7.17217984,-0.9
2020-09-20 02:00:00+00:00,2.173,5.819319999999999,2.376,5.163048,13.826704319999996,-0.2
2020-09-20 03:00:00+00:00,2.079,5.7027600000000005,0.754,1.5675660000000002,4.299881040000001,0.4
2020-09-20 04:00:00+00:00,2.038,5.65192,2.72,5.54336,15.3732224,0.8
2020-09-20 05:00:00+00:00,2.162,5.805680000000001,4.252,9.192824,24.68575136,2.1
2020-09-20 06:00:00+00:00,2.349,6.03756,0.919,2.1587310000000004,5.54851764,4.9
2020-09-20 07:00:00+00:00,2.43,6.138,1.075,2.61225,6.59835,6.5
2020-09-20 08:00:00+00:00,2.446,6.15784,1.575,3.85245,9.698598,7.8
2020-09-20 09:00:00+00:00,2.419,6.12436,0.828,2.002932,5.07097008,8.1
2020-09-20 10:00:00+00:00,2.337,6.02268,0.874,2.042538,5.26382232,8.4
2020-09-20 11:00:00+00:00,2.291,5.96564,2.803,6.421672999999999,16.72168892,8.2
2020-09-20 12:00:00+00:00,2.219,5.87636,0.969,2.150211,5.69419284,8.1
2020-09-20 13:00:00+00:00,2.277,5.9482800000000005,1.467,3.3403590000000003,8.726126760000001,8.5
2020-09-20 14:00:00+00:00,2.383,6.079720000000001,1.281,3.052623,7.788121320000001,9
2020-09-20 15:00:00+00:00,2.52,6.2496,3.032,7.64064,18.9487872,8.9
2020-09-20 16:00:00+00:00,2.565,6.3054,1.006,2.58039,6.3432324,9.3
2020-09-20 17:00:00+00:00,2.589,6.33516,1.166,3.018774,7.38679656,10
2020-09-20 18:00:00+00:00,2.551,6.28804,4.965,12.665715,31.2201186,9.7
2020-09-20 19:00:00+00:00,2.539,6.27316,0.922,2.340958,5.78385352,10.5
2020-09-20 20:00:00+00:00,2.508,6.23472,0.771,1.933668,4.806969120000001,10.4
2020-09-20 21:00:00+00:00,1.963,5.5589200000000005,2.892,5.676996,16.076396640000002,9.8
2020-09-20 22:00:00+00:00,0.628,3.90352,0.59,0.3705199999999999,2.3030768,9.5
2020-09-20 23:00:00+00:00,0.623,3.89732,2.642,1.645966,10.29671944,9.2
2020-09-21 00:00:00+00:00,0.631,3.90724,0.955,0.602605,3.7314142,8.5
2020-09-21 01:00:00+00:00,0.9,4.2408,0.588,0.5292,2.4935904,7.9
2020-09-21 02:00:00+00:00,1.636,5.15344,3.188,5.215568,16.42916672,4.8
2020-09-21 03:00:00+00:00,2.149,5.789560000000001,0.9,1.9341,5.210604000000001,4.3
2020-09-21 04:00:00+00:00,4.105,8.215,1.113,4.568865000000001,9.143295,6
2020-09-21 05:00:00+00:00,4.508,8.71472,2.771,12.491668,24.14848912,5.7
2020-09-21 06:00:00+00:00,5.544,9.99936,0.711,3.941784,7.109544959999999,6.6
2020-09-21 07:00:00+00:00,4.801,9.07804,0.517,2.482117,4.69334668,8.3
2020-09-21 08:00:00+00:00,4.427,8.614279999999999,2.232,9.881064,19.22707296,8.6
2020-09-21 09:00:00+00:00,3.999,8.08356,1.949,7.794051,15.75485844,8.9
2020-09-21 10:00:00+00:00,3.131,7.00724,0.597,1.869207,4.18332228,9.8
2020-09-21 11:00:00+00:00,2.9,6.7208,0.556,1.6124,3.7367648,10.4
2020-09-21 12:00:00+00:00,1.916,5.50064,0.791,1.515556,4.35100624,10.3
2020-09-21 13:00:00+00:00,1.9,5.4808,2.958,5.6202000000000005,16.212206400000003,10.3
2020-09-21 14:00:00+00:00,2.284,5.9569600000000005,1.794,4.097496,10.686786240000002,10.8
2020-09-21 15:00:00+00:00,2.697,6.469080000000001,0.875,2.359875,5.660445000000001,11.6
2020-09-21 16:00:00+00:00,3.787,7.8206799999999985,2.215,8.388205,17.322806199999995,11.9
2020-09-21 17:00:00+00:00,4.107,8.21748,1.91,7.84437,15.6953868,12.3
2020-09-21 18:00:00+00:00,1.986,5.58744,0.833,1.654338,4.65433752,12.6
2020-09-21 19:00:00+00:00,1.66,5.183199999999999,1.554,2.57964,8.0546928,12.7
2020-09-21 20:00:00+00:00,0.665,3.9494,1.454,0.96691,5.742427599999999,11.9
2020-09-21 21:00:00+00:00,0.641,3.91964,2.712,1.7383920000000002,10.63006368,11.6
2020-09-21 22:00:00+00:00,0.537,3.79068,0.565,0.303405,2.1417342,10.7
2020-09-21 23:00:00+00:00,0.509,3.75596,0.597,0.303873,2.24230812,10.3
2020-09-22 00:00:00+00:00,0.511,3.75844,3.291,1.681701,12.36902604,9.9
2020-09-22 01:00:00+00:00,0.535,3.7882,0.567,0.303345,2.1479094,9.5
2020-09-22 02:00:00+00:00,0.603,3.87252,0.614,0.3702419999999999,2.37772728,9.5
2020-09-22 03:00:00+00:00,2.203,5.85652,3.078,6.780834,18.02636856,9.3
2020-09-22 04:00:00+00:00,3.901,7.962039999999999,1.201,4.685101,9.56241004,8.8
2020-09-22 05:00:00+00:00,4.101,8.210040000000001,2.179,8.936079,17.88967716,8.6
2020-09-22 06:00:00+00:00,3.811,7.850439999999999,1.192,4.542712,9.357724479999998,9.1
2020-09-22 07:00:00+00:00,3.709000000000001,7.723960000000001,0.572,2.121548,4.41810512,9.5
2020-09-22 08:00:00+00:00,3.9979999999999993,8.08232,0.683,2.730634,5.52022456,9.9
2020-09-22 09:00:00+00:00,4.167,8.291879999999999,2.221,9.254907,18.41626548,10.4
2020-09-22 10:00:00+00:00,4.164,8.28816,0.979,4.076556,8.11410864,10.4
2020-09-22 11:00:00+00:00,4.258,8.404720000000001,1.251,5.326758,10.51430472,10.1
2020-09-22 12:00:00+00:00,3.2950000000000004,7.2106,0.729,2.4020550000000003,5.2565274,10.2
2020-09-22 13:00:00+00:00,3.405,7.346999999999999,0.786,2.67633,5.774741999999999,10.2
2020-09-22 14:00:00+00:00,3.904,7.965759999999999,3.322,12.969088,26.46225472,10.3
2020-09-22 15:00:00+00:00,3.901,7.962039999999999,3.744,14.605344,29.80987776,10.1
2020-09-22 16:00:00+00:00,5.001,9.32604,1.198,5.991198,11.17259592,9.7
2020-09-22 17:00:00+00:00,6.07,10.6516,0.834,5.06238,8.8834344,9.4
2020-09-22 18:00:00+00:00,3.465,7.421399999999999,3.294,11.41371,24.4460916,9
2020-09-22 19:00:00+00:00,2.756,6.54224,1.019,2.808364,6.666542559999999,6.3
2020-09-22 20:00:00+00:00,2.592,6.3388800000000005,2.252,5.837184,14.27515776,4.1
2020-09-22 21:00:00+00:00,2.098,5.72632,2.186,4.586227999999999,12.51773552,3.1
2020-09-22 22:00:00+00:00,1.87,5.443600000000001,0.685,1.2809500000000005,3.728866000000001,2.8
2020-09-22 23:00:00+00:00,1.7170000000000003,5.25388,2.256,3.873552,11.852753279999998,4.1
2020-09-23 00:00:00+00:00,1.798,5.35432,1.288,2.315824,6.896364160000001,4.4
2020-09-23 01:00:00+00:00,1.773,5.323319999999999,0.943,1.6719389999999998,5.019890759999999,4.5
2020-09-23 02:00:00+00:00,1.975,5.5738,3.485,6.882875,19.424693,4.8
2020-09-23 03:00:00+00:00,2.566,6.306640000000001,0.658,1.688428,4.14976912,4.8
2020-09-23 04:00:00+00:00,4.271,8.42084,1.029,4.394858999999999,8.66504436,5.3
2020-09-23 05:00:00+00:00,4.791,9.06564,3.443,16.495413000000003,31.21299852,6.1
2020-09-23 06:00:00+00:00,5.065,9.4054,0.665,3.368225,6.2545910000000005,6.8
2020-09-23 07:00:00+00:00,4.99,9.3124,0.733,3.65767,6.8259892,8.5
2020-09-23 08:00:00+00:00,4.733,8.99372,0.77,3.64441,6.9251644,9.7
2020-09-23 09:00:00+00:00,4.04,8.134400000000001,1.75,7.07,14.235200000000004,9.8
2020-09-23 10:00:00+00:00,4.351,8.52004,2.394,10.416294,20.39697576,10.1
2020-09-23 11:00:00+00:00,4.493,8.69612,0.806,3.621358,7.009072720000001,10.8
2020-09-23 12:00:00+00:00,2.639,6.39716,0.866,2.285374,5.539940560000001,11
2020-09-23 13:00:00+00:00,3.796,7.831839999999999,3.593,13.639028,28.139801119999994,11.3
2020-09-23 14:00:00+00:00,4.792,9.06688,1.584,7.590528,14.36193792,11.5
2020-09-23 15:00:00+00:00,3.8090000000000006,7.84796,1.449,5.519241000000001,11.37169404,11.5
2020-09-23 16:00:00+00:00,4.792,9.06688,1.117,5.352664,10.12770496,11.6
2020-09-23 17:00:00+00:00,5.625,10.0998,3.422,19.24875,34.5615156,11.6
2020-09-23 18:00:00+00:00,2.719,6.49636,1.005,2.7325949999999994,6.5288418,11.3
2020-09-23 19:00:00+00:00,2.566,6.306640000000001,0.979,2.512114,6.174200560000001,11.5
2020-09-23 20:00:00+00:00,2.385,6.082199999999999,2.386,5.69061,14.5121292,11.4
2020-09-23 21:00:00+00:00,1.704,5.237760000000001,2.012,3.428448,10.53837312,11.8
2020-09-23 22:00:00+00:00,0.784,4.09696,0.682,0.534688,2.7941267200000004,11.5
2020-09-23 23:00:00+00:00,0.598,3.86632,0.699,0.4180019999999999,2.70255768,11.7
2020-09-24 00:00:00+00:00,0.616,3.88864,0.676,0.416416,2.62872064,11.7
2020-09-24 01:00:00+00:00,0.679,3.96676,1.105,0.750295,4.3832698,11.8
2020-09-24 02:00:00+00:00,1.084,4.46896,2.537,2.750108,11.33775152,11.8
2020-09-24 03:00:00+00:00,4.301,8.45804,0.652,2.8042520000000004,5.514642080000001,11.1
2020-09-24 04:00:00+00:00,4.693,8.944119999999998,1.28,6.00704,11.448473599999998,9.8
2020-09-24 05:00:00+00:00,4.906,9.20824,4.272,20.958432,39.33760128,9.1
2020-09-24 06:00:00+00:00,5.594,10.06136,0.906,5.068164,9.11559216,9
2020-09-24 07:00:00+00:00,5.592,10.05888,2.336,13.062912,23.49754368,9.4
2020-09-24 08:00:00+00:00,4.546,8.761840000000001,1.672,7.600912,14.64979648,9.8
2020-09-24 09:00:00+00:00,4.427,8.614279999999999,3.373,14.932271,29.05596644,10.2
2020-09-24 10:00:00+00:00,4.427,8.614279999999999,0.919,4.068413,7.91652332,10.8
2020-09-24 11:00:00+00:00,4.793,9.06812,1.753,8.402129,15.89641436,11.5
2020-09-24 12:00:00+00:00,4.056,8.15424,2.426,9.839856,19.78218624,11.7
2020-09-24 13:00:00+00:00,4.424,8.610560000000001,1.414,6.255536,12.175331840000002,12
2020-09-24 14:00:00+00:00,4.907,9.20948,3.255,15.972285,29.9768574,12.6
2020-09-24 15:00:00+00:00,4.424,8.610560000000001,3.84,16.98816,33.0645504,12.7
2020-09-24 16:00:00+00:00,5.597,10.065080000000002,1.056,5.910432000000001,10.628724480000002,12.6
2020-09-24 17:00:00+00:00,5.697,10.18908,3.897,22.201209,39.70684476,11.5
2020-09-24 18:00:00+00:00,2.192,5.84288,3.02,6.619840000000001,17.6454976,11.6
2020-09-24 19:00:00+00:00,2.015,5.6234,4.543,9.154145000000002,25.5471062,11.1
2020-09-24 20:00:00+00:00,1.846,5.41384,1.0,1.846,5.41384,12.8
2020-09-24 21:00:00+00:00,1.096,4.48384,0.655,0.7178800000000001,2.9369152,12.8
2020-09-24 22:00:00+00:00,0.676,3.96304,0.674,0.4556240000000001,2.67108896,13.6
2020-09-24 23:00:00+00:00,0.556,3.81424,0.641,0.356396,2.44492784,13.7
2020-09-25 00:00:00+00:00,0.539,3.79316,0.643,0.346577,2.43900188,14
2020-09-25 01:00:00+00:00,0.791,4.10564,3.084,2.4394440000000004,12.66179376,14
2020-09-25 02:00:00+00:00,1.292,4.72688,0.657,0.848844,3.1055601600000005,13.8
2020-09-25 03:00:00+00:00,3.923,7.989319999999999,1.034,4.056382,8.26095688,13.6
2020-09-25 04:00:00+00:00,4.687,8.93668,2.156,10.105172,19.267482080000004,13.6
2020-09-25 05:00:00+00:00,5.613,10.08492,0.853,4.787889,8.60243676,13.8
2020-09-25 06:00:00+00:00,5.648,10.12832,3.633,20.519184,36.79618656,13.9
2020-09-25 07:00:00+00:00,4.836,9.12144,1.147,5.546892000000001,10.46229168,14.1
2020-09-25 08:00:00+00:00,5.483,9.92372,0.875,4.797625,8.683254999999999,15.4
2020-09-25 09:00:00+00:00,4.43,8.617999999999999,1.2,5.316,10.341599999999998,16.7
2020-09-25 10:00:00+00:00,4.42,8.605599999999999,1.491,6.59022,12.8309496,17.1
2020-09-25 11:00:00+00:00,4.422,8.60808,1.252,5.536344,10.77731616,17.3
2020-09-25 12:00:00+00:00,2.451,6.16404,1.342,3.289242,8.27214168,17
